Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
scenario1,Chrome 70.0.3538.77,,2018-11-01 15:49:31,2018-11-01 15:58:13,8m - 42.150s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 70.0.3538.77,,2018-11-01 15:49:32,2018-11-01 15:49:58,25.785s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 70.0.3538.77,,2018-11-01 15:49:33,2018-11-01 15:49:34,1.000s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Chrome 70.0.3538.77,,2018-11-01 15:49:34,2018-11-01 15:49:34,0.043s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Chrome 70.0.3538.77,,2018-11-01 15:49:34,2018-11-01 15:49:34,0.000s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 70.0.3538.77,,2018-11-01 15:49:34,2018-11-01 15:49:58,24.009s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 70.0.3538.77,,2018-11-01 15:49:58,2018-11-01 15:52:05,2m - 6.881s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 70.0.3538.77,,2018-11-01 15:49:58,2018-11-01 15:50:16,17.727s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 70.0.3538.77,,2018-11-01 15:50:16,2018-11-01 15:51:05,49.181s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 70.0.3538.77,,2018-11-01 15:51:05,2018-11-01 15:51:21,16.061s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 70.0.3538.77,,2018-11-01 15:51:21,2018-11-01 15:51:37,15.911s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 70.0.3538.77,,2018-11-01 15:51:37,2018-11-01 15:51:54,17.062s,PASSED
phpTravels.PhpKeys.saveAdmin,Chrome 70.0.3538.77,,2018-11-01 15:51:54,2018-11-01 15:52:01,6.689s,PASSED
phpTravels.commonUtils.logoutPHPTravels,Chrome 70.0.3538.77,,2018-11-01 15:52:01,2018-11-01 15:52:05,3.700s,PASSED
,,,,,,
Test Cases/Common/LoginAsNewAdmin,Chrome 70.0.3538.77,,2018-11-01 15:52:05,2018-11-01 15:52:28,23.640s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 70.0.3538.77,,2018-11-01 15:52:05,2018-11-01 15:52:05,0.055s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Chrome 70.0.3538.77,,2018-11-01 15:52:05,2018-11-01 15:52:05,0.003s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Chrome 70.0.3538.77,,2018-11-01 15:52:05,2018-11-01 15:52:05,0.011s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 70.0.3538.77,,2018-11-01 15:52:05,2018-11-01 15:52:28,23.231s,PASSED
,,,,,,
Test Cases/CreateTour/CreateATour,Chrome 70.0.3538.77,,2018-11-01 15:52:28,2018-11-01 15:56:58,4m - 29.689s,FAILED
phpTravels.TourKeys.navigateToNewTour,Chrome 70.0.3538.77,,2018-11-01 15:52:29,2018-11-01 15:52:42,13.025s,PASSED
phpTravels.TourKeys.provideTourDetails,Chrome 70.0.3538.77,,2018-11-01 15:52:42,2018-11-01 15:54:38,1m - 55.853s,PASSED
phpTravels.TourKeys.provideTourInclusions,Chrome 70.0.3538.77,,2018-11-01 15:54:38,2018-11-01 15:56:01,1m - 23.179s,PASSED
phpTravels.TourKeys.provideTourExclusions,Chrome 70.0.3538.77,,2018-11-01 15:56:01,2018-11-01 15:56:21,20.451s,PASSED
phpTravels.TourKeys.SaveTour,Chrome 70.0.3538.77,,2018-11-01 15:56:21,2018-11-01 15:56:58,36.800s,FAILED
,,,,,,
Test Cases/CreateUser/CreateNewSupplier,Chrome 70.0.3538.77,,2018-11-01 15:56:58,2018-11-01 15:57:04,5.948s,FAILED
phpTravels.SupplierKeys.navigateToCreateSupplierPage,Chrome 70.0.3538.77,,2018-11-01 15:56:58,2018-11-01 15:57:04,5.602s,FAILED
,,,,,,
Test Cases/Common/DeleteAllTestData,Chrome 70.0.3538.77,,2018-11-01 15:57:04,2018-11-01 15:58:11,1m - 7.377s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-01 15:57:04,2018-11-01 15:57:28,23.188s,PASSED
phpTravels.commonUtils.deleteSupplierData,Chrome 70.0.3538.77,,2018-11-01 15:57:28,2018-11-01 15:57:46,18.168s,PASSED
phpTravels.commonUtils.deleteTourData,Chrome 70.0.3538.77,,2018-11-01 15:57:46,2018-11-01 15:57:58,11.961s,PASSED
phpTravels.commonUtils.deleteAdminData,Chrome 70.0.3538.77,,2018-11-01 15:57:58,2018-11-01 15:58:11,13.749s,PASSED
