Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-23 12:54:25,2018-10-23 12:55:48,1m - 23.046s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-23 12:54:26,2018-10-23 12:54:46,20.932s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-23 12:54:26,2018-10-23 12:54:33,6.589s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-23 12:54:33,2018-10-23 12:54:36,2.849s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 12:54:36,2018-10-23 12:54:40,4.344s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 12:54:40,2018-10-23 12:54:44,4.302s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 12:54:44,2018-10-23 12:54:46,2.225s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-23 12:54:46,2018-10-23 12:55:46,59.554s,FAILED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-23 12:54:47,2018-10-23 12:54:59,12.718s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-23 12:54:59,2018-10-23 12:55:41,41.911s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-23 12:55:41,2018-10-23 12:55:46,4.640s,FAILED
