Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Firefox 47.0,,2018-10-18 14:06:25,2018-10-18 14:07:08,43.829s,ERROR
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Firefox 47.0,,2018-10-18 14:06:26,2018-10-18 14:06:44,18.230s,PASSED
openBrowser,Firefox 47.0,,2018-10-18 14:06:26,2018-10-18 14:06:39,12.984s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-18 14:06:39,2018-10-18 14:06:41,2.225s,PASSED
setText,Firefox 47.0,,2018-10-18 14:06:41,2018-10-18 14:06:43,1.203s,PASSED
setText,Firefox 47.0,,2018-10-18 14:06:43,2018-10-18 14:06:43,0.251s,PASSED
click,Firefox 47.0,,2018-10-18 14:06:43,2018-10-18 14:06:44,0.829s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Firefox 47.0,,2018-10-18 14:06:44,2018-10-18 14:07:08,23.781s,ERROR
phpTravels.PhpKeys.navigateToCreateAdminPage,Firefox 47.0,,2018-10-18 14:06:44,2018-10-18 14:06:50,6.419s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Firefox 47.0,,2018-10-18 14:06:50,2018-10-18 14:07:06,15.896s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Firefox 47.0,,2018-10-18 14:07:06,2018-10-18 14:07:06,0.121s,ERROR
