Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-18 15:43:59,2018-10-18 15:44:22,23.843s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-18 15:43:59,2018-10-18 15:44:09,9.856s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-18 15:44:00,2018-10-18 15:44:05,4.522s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-18 15:44:05,2018-10-18 15:44:08,3.097s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 15:44:08,2018-10-18 15:44:08,0.658s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 15:44:08,2018-10-18 15:44:09,0.492s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 15:44:09,2018-10-18 15:44:09,0.369s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-18 15:44:09,2018-10-18 15:44:21,12.265s,FAILED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-18 15:44:10,2018-10-18 15:44:19,8.950s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-18 15:44:19,2018-10-18 15:44:21,2.924s,FAILED
