Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-26 16:15:58,2018-10-26 16:18:56,2m - 58.025s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-26 16:15:59,2018-10-26 16:16:21,22.003s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-26 16:16:00,2018-10-26 16:16:01,1.372s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Chrome 69.0.3497.100,,2018-10-26 16:16:01,2018-10-26 16:16:01,0.015s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Chrome 69.0.3497.100,,2018-10-26 16:16:01,2018-10-26 16:16:01,0.003s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-26 16:16:01,2018-10-26 16:16:21,19.914s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-26 16:16:21,2018-10-26 16:18:10,1m - 49.007s,FAILED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-26 16:16:22,2018-10-26 16:16:36,13.821s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-26 16:16:36,2018-10-26 16:17:24,48.554s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-26 16:17:24,2018-10-26 16:17:40,16.030s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-26 16:17:40,2018-10-26 16:17:56,15.999s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-26 16:17:56,2018-10-26 16:18:10,14.145s,FAILED
,,,,,,
Test Cases/Common/LoginAsNewAdmin,Chrome 69.0.3497.100,,2018-10-26 16:18:10,2018-10-26 16:18:32,21.277s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-26 16:18:11,2018-10-26 16:18:11,0.175s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Chrome 69.0.3497.100,,2018-10-26 16:18:11,2018-10-26 16:18:11,0.001s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Chrome 69.0.3497.100,,2018-10-26 16:18:11,2018-10-26 16:18:11,0.020s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-26 16:18:11,2018-10-26 16:18:32,20.729s,PASSED
,,,,,,
Test Cases/CreateTour/CreateATour,Chrome 69.0.3497.100,,2018-10-26 16:18:32,2018-10-26 16:18:54,22.779s,FAILED
phpTravels.TourKeys.navigateToNewTour,Chrome 69.0.3497.100,,2018-10-26 16:18:32,2018-10-26 16:18:54,22.336s,FAILED
