Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
scenario1,Chrome 70.0.3538.77,,2018-11-01 14:03:16,2018-11-01 14:13:58,10m - 41.878s,PASSED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 70.0.3538.77,,2018-11-01 14:03:17,2018-11-01 14:03:44,26.847s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 70.0.3538.77,,2018-11-01 14:03:18,2018-11-01 14:03:19,0.860s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Chrome 70.0.3538.77,,2018-11-01 14:03:19,2018-11-01 14:03:19,0.023s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Chrome 70.0.3538.77,,2018-11-01 14:03:19,2018-11-01 14:03:19,0.004s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 70.0.3538.77,,2018-11-01 14:03:19,2018-11-01 14:03:44,25.099s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 70.0.3538.77,,2018-11-01 14:03:44,2018-11-01 14:05:50,2m - 6.037s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 70.0.3538.77,,2018-11-01 14:03:44,2018-11-01 14:04:00,16.118s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 70.0.3538.77,,2018-11-01 14:04:00,2018-11-01 14:04:49,48.997s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 70.0.3538.77,,2018-11-01 14:04:49,2018-11-01 14:05:06,16.179s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 70.0.3538.77,,2018-11-01 14:05:06,2018-11-01 14:05:22,16.143s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 70.0.3538.77,,2018-11-01 14:05:22,2018-11-01 14:05:39,17.045s,PASSED
phpTravels.PhpKeys.saveAdmin,Chrome 70.0.3538.77,,2018-11-01 14:05:39,2018-11-01 14:05:46,7.067s,PASSED
phpTravels.commonUtils.logoutPHPTravels,Chrome 70.0.3538.77,,2018-11-01 14:05:46,2018-11-01 14:05:50,3.889s,PASSED
,,,,,,
Test Cases/Common/LoginAsNewAdmin,Chrome 70.0.3538.77,,2018-11-01 14:05:50,2018-11-01 14:06:13,23.330s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 70.0.3538.77,,2018-11-01 14:05:50,2018-11-01 14:05:50,0.061s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Chrome 70.0.3538.77,,2018-11-01 14:05:50,2018-11-01 14:05:50,0.001s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Chrome 70.0.3538.77,,2018-11-01 14:05:50,2018-11-01 14:05:50,0.001s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 70.0.3538.77,,2018-11-01 14:05:50,2018-11-01 14:06:13,22.810s,PASSED
,,,,,,
Test Cases/CreateTour/CreateATour,Chrome 70.0.3538.77,,2018-11-01 14:06:13,2018-11-01 14:10:14,4m - 1.014s,PASSED
