Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
scenario1,Chrome 69.0.3497.100,,2018-10-31 15:10:01,2018-10-31 15:19:12,9m - 11.495s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-31 15:10:02,2018-10-31 15:10:27,24.986s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-31 15:10:02,2018-10-31 15:10:03,0.883s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Chrome 69.0.3497.100,,2018-10-31 15:10:03,2018-10-31 15:10:03,0.018s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Chrome 69.0.3497.100,,2018-10-31 15:10:03,2018-10-31 15:10:03,0.001s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-31 15:10:03,2018-10-31 15:10:27,23.497s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-31 15:10:27,2018-10-31 15:12:33,2m - 5.949s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-31 15:10:27,2018-10-31 15:10:41,13.915s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-31 15:10:41,2018-10-31 15:11:34,52.665s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-31 15:11:34,2018-10-31 15:11:50,16.005s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-31 15:11:50,2018-10-31 15:12:06,16.097s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-31 15:12:06,2018-10-31 15:12:23,17.032s,PASSED
phpTravels.PhpKeys.saveAdmin,Chrome 69.0.3497.100,,2018-10-31 15:12:23,2018-10-31 15:12:33,9.727s,PASSED
,,,,,,
Test Cases/Common/LoginAsNewAdmin,Chrome 69.0.3497.100,,2018-10-31 15:12:33,2018-10-31 15:12:56,23.207s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-31 15:12:33,2018-10-31 15:12:33,0.069s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Chrome 69.0.3497.100,,2018-10-31 15:12:33,2018-10-31 15:12:33,0.008s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Chrome 69.0.3497.100,,2018-10-31 15:12:33,2018-10-31 15:12:33,0.001s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-31 15:12:33,2018-10-31 15:12:56,22.892s,PASSED
,,,,,,
Test Cases/CreateTour/CreateATour,Chrome 69.0.3497.100,,2018-10-31 15:12:56,2018-10-31 15:17:25,4m - 29.623s,FAILED
phpTravels.TourKeys.navigateToNewTour,Chrome 69.0.3497.100,,2018-10-31 15:12:56,2018-10-31 15:13:10,13.459s,PASSED
phpTravels.TourKeys.provideTourDetails,Chrome 69.0.3497.100,,2018-10-31 15:13:10,2018-10-31 15:15:05,1m - 55.580s,PASSED
phpTravels.TourKeys.provideTourInclusions,Chrome 69.0.3497.100,,2018-10-31 15:15:05,2018-10-31 15:16:28,1m - 23.265s,PASSED
phpTravels.TourKeys.provideTourExclusions,Chrome 69.0.3497.100,,2018-10-31 15:16:28,2018-10-31 15:16:49,20.481s,PASSED
phpTravels.TourKeys.SaveTour,Chrome 69.0.3497.100,,2018-10-31 15:16:49,2018-10-31 15:17:25,36.412s,FAILED
,,,,,,
Test Cases/CreateUser/CreateNewSupplier,Chrome 69.0.3497.100,,2018-10-31 15:17:25,2018-10-31 15:17:29,3.734s,FAILED
phpTravels.SupplierKeys.navigateToCreateSupplierPage,Chrome 69.0.3497.100,,2018-10-31 15:17:26,2018-10-31 15:17:29,3.463s,FAILED
,,,,,,
Test Cases/Common/DeleteAllTestData,Chrome 69.0.3497.100,,2018-10-31 15:17:29,2018-10-31 15:19:11,1m - 41.505s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-31 15:17:29,2018-10-31 15:17:54,24.431s,PASSED
phpTravels.commonUtils.deleteSupplierData,Chrome 69.0.3497.100,,2018-10-31 15:17:54,2018-10-31 15:18:17,22.702s,PASSED
phpTravels.commonUtils.deleteTourData,Chrome 69.0.3497.100,,2018-10-31 15:18:17,2018-10-31 15:18:28,11.430s,PASSED
phpTravels.commonUtils.deleteAdminData,Chrome 69.0.3497.100,,2018-10-31 15:18:28,2018-10-31 15:19:11,42.665s,PASSED
