Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Firefox 47.0,,2018-10-18 12:10:47,2018-10-18 12:11:25,38.347s,ERROR
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Firefox 47.0,,2018-10-18 12:10:48,2018-10-18 12:11:07,18.925s,PASSED
openBrowser,Firefox 47.0,,2018-10-18 12:10:49,2018-10-18 12:11:02,13.663s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-18 12:11:02,2018-10-18 12:11:05,2.381s,PASSED
setText,Firefox 47.0,,2018-10-18 12:11:05,2018-10-18 12:11:06,1.274s,PASSED
setText,Firefox 47.0,,2018-10-18 12:11:06,2018-10-18 12:11:07,0.665s,PASSED
click,Firefox 47.0,,2018-10-18 12:11:07,2018-10-18 12:11:07,0.198s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Firefox 47.0,,2018-10-18 12:11:07,2018-10-18 12:11:25,18.331s,ERROR
phpTravels.PhpKeys.navigateToCreateAdminPage,Firefox 47.0,,2018-10-18 12:11:07,2018-10-18 12:11:17,10.344s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Firefox 47.0,,2018-10-18 12:11:17,2018-10-18 12:11:25,7.563s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Firefox 47.0,,2018-10-18 12:11:25,2018-10-18 12:11:25,0.046s,ERROR
