Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-23 12:40:28,2018-10-23 12:42:19,1m - 50.412s,PASSED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-23 12:40:29,2018-10-23 12:40:50,20.848s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-23 12:40:30,2018-10-23 12:40:36,6.152s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-23 12:40:36,2018-10-23 12:40:39,2.920s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 12:40:39,2018-10-23 12:40:44,4.598s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 12:40:44,2018-10-23 12:40:48,4.238s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 12:40:48,2018-10-23 12:40:50,2.216s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-23 12:40:50,2018-10-23 12:42:17,1m - 27.074s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-23 12:40:50,2018-10-23 12:41:03,12.812s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-23 12:41:03,2018-10-23 12:41:45,41.912s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-23 12:41:45,2018-10-23 12:41:45,0.054s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-23 12:41:45,2018-10-23 12:42:01,16.010s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-23 12:42:01,2018-10-23 12:42:17,15.916s,PASSED
phpTravels.PhpKeys.saveAdmin,Chrome 69.0.3497.100,,2018-10-23 12:42:17,2018-10-23 12:42:17,0.001s,PASSED
