Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-26 15:50:18,2018-10-26 15:53:26,3m - 7.498s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-26 15:50:19,2018-10-26 15:50:41,21.860s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-26 15:50:20,2018-10-26 15:50:21,0.966s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Chrome 69.0.3497.100,,2018-10-26 15:50:21,2018-10-26 15:50:21,0.017s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Chrome 69.0.3497.100,,2018-10-26 15:50:21,2018-10-26 15:50:21,0.002s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-26 15:50:21,2018-10-26 15:50:41,20.012s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-26 15:50:41,2018-10-26 15:52:31,1m - 50.654s,FAILED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-26 15:50:41,2018-10-26 15:50:57,15.194s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-26 15:50:57,2018-10-26 15:51:45,48.659s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-26 15:51:45,2018-10-26 15:52:01,16.050s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-26 15:52:01,2018-10-26 15:52:17,16.007s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-26 15:52:17,2018-10-26 15:52:31,14.119s,FAILED
,,,,,,
Test Cases/Common/LoginAsNewAdmin,Chrome 69.0.3497.100,,2018-10-26 15:52:31,2018-10-26 15:52:51,19.891s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-26 15:52:32,2018-10-26 15:52:32,0.043s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Chrome 69.0.3497.100,,2018-10-26 15:52:32,2018-10-26 15:52:32,0.001s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Chrome 69.0.3497.100,,2018-10-26 15:52:32,2018-10-26 15:52:32,0.001s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-26 15:52:32,2018-10-26 15:52:51,19.593s,PASSED
,,,,,,
Test Cases/CreateTour/CreateATour,Chrome 69.0.3497.100,,2018-10-26 15:52:51,2018-10-26 15:53:24,32.547s,FAILED
phpTravels.TourKeys.navigateToNewTour,Chrome 69.0.3497.100,,2018-10-26 15:52:52,2018-10-26 15:53:24,32.119s,FAILED
