Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Firefox 47.0,,2018-10-18 12:08:53,2018-10-18 12:09:33,40.497s,ERROR
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Firefox 47.0,,2018-10-18 12:08:53,2018-10-18 12:09:11,17.455s,PASSED
openBrowser,Firefox 47.0,,2018-10-18 12:08:54,2018-10-18 12:09:07,12.833s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-18 12:09:07,2018-10-18 12:09:09,2.416s,PASSED
setText,Firefox 47.0,,2018-10-18 12:09:09,2018-10-18 12:09:10,0.404s,PASSED
setText,Firefox 47.0,,2018-10-18 12:09:10,2018-10-18 12:09:11,0.796s,PASSED
click,Firefox 47.0,,2018-10-18 12:09:11,2018-10-18 12:09:11,0.315s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Firefox 47.0,,2018-10-18 12:09:11,2018-10-18 12:09:32,21.551s,ERROR
phpTravels.PhpKeys.navigateToCreateAdminPage,Firefox 47.0,,2018-10-18 12:09:11,2018-10-18 12:09:18,6.715s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Firefox 47.0,,2018-10-18 12:09:18,2018-10-18 12:09:32,14.254s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Firefox 47.0,,2018-10-18 12:09:32,2018-10-18 12:09:32,0.204s,ERROR
