Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-30 11:37:01,2018-10-30 11:42:16,5m - 14.878s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-30 11:37:02,2018-10-30 11:37:28,26.349s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-30 11:37:03,2018-10-30 11:37:04,0.993s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Chrome 69.0.3497.100,,2018-10-30 11:37:04,2018-10-30 11:37:04,0.020s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Chrome 69.0.3497.100,,2018-10-30 11:37:04,2018-10-30 11:37:04,0.007s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-30 11:37:04,2018-10-30 11:37:28,24.597s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-30 11:37:28,2018-10-30 11:40:18,2m - 49.511s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-30 11:37:29,2018-10-30 11:37:53,24.278s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-30 11:37:53,2018-10-30 11:38:42,48.720s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-30 11:38:42,2018-10-30 11:39:23,40.997s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-30 11:39:23,2018-10-30 11:39:53,29.707s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-30 11:39:53,2018-10-30 11:40:10,16.991s,PASSED
phpTravels.PhpKeys.saveAdmin,Chrome 69.0.3497.100,,2018-10-30 11:40:10,2018-10-30 11:40:18,8.282s,PASSED
,,,,,,
Test Cases/Common/LoginAsNewAdmin,Chrome 69.0.3497.100,,2018-10-30 11:40:18,2018-10-30 11:40:42,23.542s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-30 11:40:18,2018-10-30 11:40:18,0.051s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Chrome 69.0.3497.100,,2018-10-30 11:40:18,2018-10-30 11:40:18,0.002s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Chrome 69.0.3497.100,,2018-10-30 11:40:18,2018-10-30 11:40:18,0.001s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-30 11:40:18,2018-10-30 11:40:41,23.207s,PASSED
,,,,,,
Test Cases/CreateTour/CreateATour,Chrome 69.0.3497.100,,2018-10-30 11:40:42,2018-10-30 11:41:48,1m - 6.400s,FAILED
phpTravels.TourKeys.navigateToNewTour,Chrome 69.0.3497.100,,2018-10-30 11:40:42,2018-10-30 11:40:58,16.495s,PASSED
phpTravels.TourKeys.provideTourDetails,Chrome 69.0.3497.100,,2018-10-30 11:40:58,2018-10-30 11:41:48,49.608s,FAILED
,,,,,,
Test Cases/CreateUser/CreateNewSupplier,Chrome 69.0.3497.100,,2018-10-30 11:41:48,2018-10-30 11:42:14,26.444s,FAILED
phpTravels.SupplierKeys.navigateToCreateSupplierPage,Chrome 69.0.3497.100,,2018-10-30 11:41:48,2018-10-30 11:42:02,13.606s,PASSED
phpTravels.SupplierKeys.provideSupplierDetails,Chrome 69.0.3497.100,,2018-10-30 11:42:02,2018-10-30 11:42:14,12.519s,FAILED
