Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Firefox 47.0,,2018-10-18 10:34:53,2018-10-18 10:35:51,58.878s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Firefox 47.0,,2018-10-18 10:34:54,2018-10-18 10:35:11,17.951s,PASSED
openBrowser,Firefox 47.0,,2018-10-18 10:34:54,2018-10-18 10:35:07,12.666s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-18 10:35:07,2018-10-18 10:35:10,2.720s,PASSED
setText,Firefox 47.0,,2018-10-18 10:35:10,2018-10-18 10:35:10,0.579s,PASSED
setText,Firefox 47.0,,2018-10-18 10:35:10,2018-10-18 10:35:11,0.804s,PASSED
click,Firefox 47.0,,2018-10-18 10:35:11,2018-10-18 10:35:11,0.285s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Firefox 47.0,,2018-10-18 10:35:11,2018-10-18 10:35:51,39.642s,FAILED
phpTravels.PhpKeys.navigateToCreateAdminPage,Firefox 47.0,,2018-10-18 10:35:12,2018-10-18 10:35:19,6.825s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Firefox 47.0,,2018-10-18 10:35:19,2018-10-18 10:35:51,32.380s,FAILED
