Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Firefox 47.0,,2018-10-18 14:29:15,2018-10-18 14:30:39,1m - 23.795s,PASSED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Firefox 47.0,,2018-10-18 14:29:16,2018-10-18 14:30:03,47.474s,PASSED
openBrowser,Firefox 47.0,,2018-10-18 14:29:17,2018-10-18 14:29:36,18.629s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-18 14:29:36,2018-10-18 14:30:01,25.784s,PASSED
setText,Firefox 47.0,,2018-10-18 14:30:01,2018-10-18 14:30:02,0.850s,PASSED
setText,Firefox 47.0,,2018-10-18 14:30:02,2018-10-18 14:30:03,0.802s,PASSED
click,Firefox 47.0,,2018-10-18 14:30:03,2018-10-18 14:30:03,0.379s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Firefox 47.0,,2018-10-18 14:30:03,2018-10-18 14:30:37,33.872s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Firefox 47.0,,2018-10-18 14:30:04,2018-10-18 14:30:25,21.032s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Firefox 47.0,,2018-10-18 14:30:25,2018-10-18 14:30:33,7.972s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Firefox 47.0,,2018-10-18 14:30:33,2018-10-18 14:30:37,4.509s,PASSED
