Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Firefox 47.0,,2018-10-24 10:53:54,2018-10-24 10:57:17,3m - 23.509s,PASSED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Firefox 47.0,,2018-10-24 10:53:54,2018-10-24 10:54:33,38.796s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Firefox 47.0,,2018-10-24 10:53:55,2018-10-24 10:53:56,1.010s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Firefox 47.0,,2018-10-24 10:53:56,2018-10-24 10:53:56,0.020s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Firefox 47.0,,2018-10-24 10:53:56,2018-10-24 10:53:56,0.006s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Firefox 47.0,,2018-10-24 10:53:56,2018-10-24 10:54:33,36.862s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Firefox 47.0,,2018-10-24 10:54:33,2018-10-24 10:56:41,2m - 7.634s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Firefox 47.0,,2018-10-24 10:54:33,2018-10-24 10:54:53,19.923s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Firefox 47.0,,2018-10-24 10:54:53,2018-10-24 10:55:43,49.973s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Firefox 47.0,,2018-10-24 10:55:43,2018-10-24 10:56:00,16.212s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Firefox 47.0,,2018-10-24 10:56:00,2018-10-24 10:56:16,15.949s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Firefox 47.0,,2018-10-24 10:56:16,2018-10-24 10:56:32,16.299s,PASSED
phpTravels.PhpKeys.saveAdmin,Firefox 47.0,,2018-10-24 10:56:32,2018-10-24 10:56:41,8.968s,PASSED
,,,,,,
Test Cases/Common/LoginAsNewAdmin,Firefox 47.0,,2018-10-24 10:56:41,2018-10-24 10:57:16,35.209s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Firefox 47.0,,2018-10-24 10:56:41,2018-10-24 10:56:41,0.053s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Firefox 47.0,,2018-10-24 10:56:41,2018-10-24 10:56:41,0.001s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Firefox 47.0,,2018-10-24 10:56:41,2018-10-24 10:56:41,0.002s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Firefox 47.0,,2018-10-24 10:56:41,2018-10-24 10:57:16,34.740s,PASSED
