Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Firefox 47.0,,2018-10-18 14:12:56,2018-10-18 14:13:36,39.697s,PASSED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Firefox 47.0,,2018-10-18 14:12:57,2018-10-18 14:13:14,16.903s,PASSED
openBrowser,Firefox 47.0,,2018-10-18 14:12:58,2018-10-18 14:13:10,12.325s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-18 14:13:10,2018-10-18 14:13:13,2.295s,PASSED
setText,Firefox 47.0,,2018-10-18 14:13:13,2018-10-18 14:13:13,0.739s,PASSED
setText,Firefox 47.0,,2018-10-18 14:13:13,2018-10-18 14:13:14,0.615s,PASSED
click,Firefox 47.0,,2018-10-18 14:13:14,2018-10-18 14:13:14,0.195s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Firefox 47.0,,2018-10-18 14:13:14,2018-10-18 14:13:36,21.619s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Firefox 47.0,,2018-10-18 14:13:14,2018-10-18 14:13:21,6.843s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Firefox 47.0,,2018-10-18 14:13:21,2018-10-18 14:13:36,14.179s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Firefox 47.0,,2018-10-18 14:13:36,2018-10-18 14:13:36,0.206s,PASSED
