Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-30 11:17:22,2018-10-30 11:24:16,6m - 53.841s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-30 11:17:23,2018-10-30 11:17:48,24.563s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-30 11:17:24,2018-10-30 11:17:25,1.045s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Chrome 69.0.3497.100,,2018-10-30 11:17:25,2018-10-30 11:17:25,0.022s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Chrome 69.0.3497.100,,2018-10-30 11:17:25,2018-10-30 11:17:25,0.007s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-30 11:17:25,2018-10-30 11:17:48,22.840s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-30 11:17:48,2018-10-30 11:19:46,1m - 58.093s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-30 11:17:48,2018-10-30 11:18:02,13.288s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-30 11:18:02,2018-10-30 11:18:50,48.681s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-30 11:18:50,2018-10-30 11:19:06,16.023s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-30 11:19:06,2018-10-30 11:19:22,16.001s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-30 11:19:22,2018-10-30 11:19:39,16.998s,PASSED
phpTravels.PhpKeys.saveAdmin,Chrome 69.0.3497.100,,2018-10-30 11:19:39,2018-10-30 11:19:46,6.646s,PASSED
,,,,,,
Test Cases/Common/LoginAsNewAdmin,Chrome 69.0.3497.100,,2018-10-30 11:19:46,2018-10-30 11:20:08,22.460s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-30 11:19:46,2018-10-30 11:19:46,0.050s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Chrome 69.0.3497.100,,2018-10-30 11:19:46,2018-10-30 11:19:46,0.002s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Chrome 69.0.3497.100,,2018-10-30 11:19:46,2018-10-30 11:19:46,0.001s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-30 11:19:46,2018-10-30 11:20:08,22.176s,PASSED
,,,,,,
Test Cases/CreateTour/CreateATour,Chrome 69.0.3497.100,,2018-10-30 11:20:08,2018-10-30 11:21:11,1m - 2.862s,FAILED
phpTravels.TourKeys.navigateToNewTour,Chrome 69.0.3497.100,,2018-10-30 11:20:09,2018-10-30 11:20:21,12.740s,PASSED
phpTravels.TourKeys.provideTourDetails,Chrome 69.0.3497.100,,2018-10-30 11:20:21,2018-10-30 11:21:11,49.812s,FAILED
,,,,,,
Test Cases/CreateUser/CreateNewSupplier,Chrome 69.0.3497.100,,2018-10-30 11:21:11,2018-10-30 11:24:14,3m - 2.992s,FAILED
phpTravels.SupplierKeys.navigateToCreateSupplierPage,Chrome 69.0.3497.100,,2018-10-30 11:21:12,2018-10-30 11:21:22,10.137s,PASSED
phpTravels.SupplierKeys.provideSupplierDetails,Chrome 69.0.3497.100,,2018-10-30 11:21:22,2018-10-30 11:22:47,1m - 25.369s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-30 11:22:47,2018-10-30 11:23:03,15.964s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-30 11:23:03,2018-10-30 11:23:19,15.927s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-30 11:23:19,2018-10-30 11:23:36,17.007s,PASSED
phpTravels.SupplierKeys.saveSupplier,Chrome 69.0.3497.100,,2018-10-30 11:23:36,2018-10-30 11:24:14,38.274s,FAILED
