Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-23 12:49:31,2018-10-23 12:51:22,1m - 50.935s,PASSED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-23 12:49:31,2018-10-23 12:49:53,21.370s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-23 12:49:32,2018-10-23 12:49:38,6.108s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-23 12:49:38,2018-10-23 12:49:42,3.761s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 12:49:42,2018-10-23 12:49:46,4.369s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 12:49:46,2018-10-23 12:49:51,4.233s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 12:49:51,2018-10-23 12:49:53,2.200s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-23 12:49:53,2018-10-23 12:51:20,1m - 27.065s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-23 12:49:53,2018-10-23 12:50:06,12.909s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-23 12:50:06,2018-10-23 12:50:48,41.987s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-23 12:50:48,2018-10-23 12:50:48,0.054s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-23 12:50:48,2018-10-23 12:51:04,15.897s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-23 12:51:04,2018-10-23 12:51:20,15.911s,PASSED
phpTravels.PhpKeys.saveAdmin,Chrome 69.0.3497.100,,2018-10-23 12:51:20,2018-10-23 12:51:20,0.002s,PASSED
