Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-23 14:30:29,2018-10-23 14:32:44,2m - 14.554s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-23 14:30:30,2018-10-23 14:30:53,22.494s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-23 14:30:31,2018-10-23 14:30:32,0.862s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Chrome 69.0.3497.100,,2018-10-23 14:30:32,2018-10-23 14:30:32,0.017s,PASSED
Statement - println(userName),Chrome 69.0.3497.100,,2018-10-23 14:30:32,2018-10-23 14:30:32,0.005s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Chrome 69.0.3497.100,,2018-10-23 14:30:32,2018-10-23 14:30:32,0.002s,PASSED
Statement - println(password),Chrome 69.0.3497.100,,2018-10-23 14:30:32,2018-10-23 14:30:32,0.002s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-23 14:30:32,2018-10-23 14:30:53,21.010s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-23 14:30:53,2018-10-23 14:32:42,1m - 49.540s,FAILED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-23 14:30:53,2018-10-23 14:31:07,14.086s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-23 14:31:07,2018-10-23 14:31:56,48.704s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-23 14:31:56,2018-10-23 14:32:12,16.069s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-23 14:32:12,2018-10-23 14:32:28,16.113s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-23 14:32:28,2018-10-23 14:32:42,14.143s,FAILED
