Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
scenario1,Chrome 70.0.3538.77,,2018-11-01 15:59:08,2018-11-01 16:01:12,2m - 3.787s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 70.0.3538.77,,2018-11-01 15:59:09,2018-11-01 15:59:21,11.500s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 70.0.3538.77,,2018-11-01 15:59:10,2018-11-01 15:59:11,0.890s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Chrome 70.0.3538.77,,2018-11-01 15:59:11,2018-11-01 15:59:11,0.027s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Chrome 70.0.3538.77,,2018-11-01 15:59:11,2018-11-01 15:59:11,0.008s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 70.0.3538.77,,2018-11-01 15:59:11,2018-11-01 15:59:21,9.583s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 70.0.3538.77,,2018-11-01 15:59:21,2018-11-01 15:59:45,24.036s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 70.0.3538.77,,2018-11-01 15:59:21,2018-11-01 15:59:32,10.547s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 70.0.3538.77,,2018-11-01 15:59:32,2018-11-01 15:59:35,3.559s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 70.0.3538.77,,2018-11-01 15:59:35,2018-11-01 15:59:36,0.768s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 70.0.3538.77,,2018-11-01 15:59:36,2018-11-01 15:59:37,0.705s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 70.0.3538.77,,2018-11-01 15:59:37,2018-11-01 15:59:38,0.962s,PASSED
phpTravels.PhpKeys.saveAdmin,Chrome 70.0.3538.77,,2018-11-01 15:59:38,2018-11-01 15:59:41,2.974s,PASSED
phpTravels.commonUtils.logoutPHPTravels,Chrome 70.0.3538.77,,2018-11-01 15:59:41,2018-11-01 15:59:45,4.127s,PASSED
,,,,,,
Test Cases/Common/LoginAsNewAdmin,Chrome 70.0.3538.77,,2018-11-01 15:59:45,2018-11-01 15:59:54,8.931s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 70.0.3538.77,,2018-11-01 15:59:45,2018-11-01 15:59:45,0.044s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Chrome 70.0.3538.77,,2018-11-01 15:59:45,2018-11-01 15:59:45,0.002s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Chrome 70.0.3538.77,,2018-11-01 15:59:45,2018-11-01 15:59:45,0.002s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 70.0.3538.77,,2018-11-01 15:59:45,2018-11-01 15:59:54,8.585s,PASSED
,,,,,,
Test Cases/CreateTour/CreateATour,Chrome 70.0.3538.77,,2018-11-01 15:59:54,2018-11-01 16:00:32,38.383s,PASSED
phpTravels.TourKeys.navigateToNewTour,Chrome 70.0.3538.77,,2018-11-01 15:59:54,2018-11-01 16:00:10,15.779s,PASSED
phpTravels.TourKeys.provideTourDetails,Chrome 70.0.3538.77,,2018-11-01 16:00:10,2018-11-01 16:00:17,7.348s,PASSED
phpTravels.TourKeys.provideTourInclusions,Chrome 70.0.3538.77,,2018-11-01 16:00:17,2018-11-01 16:00:22,4.900s,PASSED
phpTravels.TourKeys.provideTourExclusions,Chrome 70.0.3538.77,,2018-11-01 16:00:22,2018-11-01 16:00:23,1.294s,PASSED
phpTravels.TourKeys.SaveTour,Chrome 70.0.3538.77,,2018-11-01 16:00:23,2018-11-01 16:00:32,8.660s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewSupplier,Chrome 70.0.3538.77,,2018-11-01 16:00:32,2018-11-01 16:00:52,20.106s,PASSED
phpTravels.SupplierKeys.navigateToCreateSupplierPage,Chrome 70.0.3538.77,,2018-11-01 16:00:32,2018-11-01 16:00:40,7.349s,PASSED
phpTravels.SupplierKeys.provideSupplierDetails,Chrome 70.0.3538.77,,2018-11-01 16:00:40,2018-11-01 16:00:46,6.141s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForAdd,Chrome 70.0.3538.77,,2018-11-01 16:00:46,2018-11-01 16:00:47,0.752s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForEdit,Chrome 70.0.3538.77,,2018-11-01 16:00:47,2018-11-01 16:00:47,0.646s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForRemove,Chrome 70.0.3538.77,,2018-11-01 16:00:47,2018-11-01 16:00:48,0.659s,PASSED
phpTravels.SupplierKeys.saveSupplier,Chrome 70.0.3538.77,,2018-11-01 16:00:48,2018-11-01 16:00:51,2.807s,PASSED
phpTravels.commonUtils.logoutPHPTravels,Chrome 70.0.3538.77,,2018-11-01 16:00:51,2018-11-01 16:00:52,1.442s,PASSED
,,,,,,
Test Cases/Common/DeleteAllTestData,Chrome 70.0.3538.77,,2018-11-01 16:00:52,2018-11-01 16:01:11,19.062s,FAILED
callTestCase,Chrome 70.0.3538.77,,2018-11-01 16:00:52,2018-11-01 16:01:02,9.147s,PASSED
phpTravels.commonUtils.deleteSupplierData,Chrome 70.0.3538.77,,2018-11-01 16:01:02,2018-11-01 16:01:09,7.487s,PASSED
phpTravels.commonUtils.deleteTourData,Chrome 70.0.3538.77,,2018-11-01 16:01:09,2018-11-01 16:01:11,2.167s,FAILED
