Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Firefox 47.0,,2018-10-18 12:26:52,2018-10-18 12:27:30,38.012s,ERROR
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Firefox 47.0,,2018-10-18 12:26:53,2018-10-18 12:27:10,17.400s,PASSED
openBrowser,Firefox 47.0,,2018-10-18 12:26:54,2018-10-18 12:27:06,12.580s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-18 12:27:06,2018-10-18 12:27:09,2.281s,PASSED
setText,Firefox 47.0,,2018-10-18 12:27:09,2018-10-18 12:27:09,0.633s,PASSED
setText,Firefox 47.0,,2018-10-18 12:27:09,2018-10-18 12:27:10,0.798s,PASSED
click,Firefox 47.0,,2018-10-18 12:27:10,2018-10-18 12:27:10,0.280s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Firefox 47.0,,2018-10-18 12:27:10,2018-10-18 12:27:29,19.027s,ERROR
phpTravels.PhpKeys.navigateToCreateAdminPage,Firefox 47.0,,2018-10-18 12:27:11,2018-10-18 12:27:22,11.135s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Firefox 47.0,,2018-10-18 12:27:22,2018-10-18 12:27:29,7.454s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Firefox 47.0,,2018-10-18 12:27:29,2018-10-18 12:27:29,0.069s,ERROR
