Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-22 11:30:03,2018-10-22 11:31:01,57.293s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-22 11:30:04,2018-10-22 11:30:15,11.173s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-22 11:30:05,2018-10-22 11:30:11,6.208s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-22 11:30:11,2018-10-22 11:30:14,2.405s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-22 11:30:14,2018-10-22 11:30:14,0.657s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-22 11:30:14,2018-10-22 11:30:15,0.574s,PASSED
click,Chrome 69.0.3497.100,,2018-10-22 11:30:15,2018-10-22 11:30:15,0.343s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-22 11:30:15,2018-10-22 11:31:00,44.680s,FAILED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-22 11:30:16,2018-10-22 11:30:24,8.025s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-22 11:30:24,2018-10-22 11:30:28,4.162s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-22 11:30:28,2018-10-22 11:31:00,32.067s,FAILED
