Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Firefox 47.0,,2018-10-18 16:10:20,2018-10-18 16:11:46,1m - 25.854s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Firefox 47.0,,2018-10-18 16:10:21,2018-10-18 16:10:53,31.440s,PASSED
openBrowser,Firefox 47.0,,2018-10-18 16:10:22,2018-10-18 16:10:41,19.036s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-18 16:10:41,2018-10-18 16:10:45,4.130s,PASSED
setText,Firefox 47.0,,2018-10-18 16:10:45,2018-10-18 16:10:46,0.731s,PASSED
setText,Firefox 47.0,,2018-10-18 16:10:46,2018-10-18 16:10:53,6.415s,PASSED
click,Firefox 47.0,,2018-10-18 16:10:53,2018-10-18 16:10:53,0.291s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Firefox 47.0,,2018-10-18 16:10:53,2018-10-18 16:11:46,52.803s,FAILED
phpTravels.PhpKeys.navigateToCreateAdminPage,Firefox 47.0,,2018-10-18 16:10:53,2018-10-18 16:11:06,12.558s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Firefox 47.0,,2018-10-18 16:11:06,2018-10-18 16:11:12,6.887s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Firefox 47.0,,2018-10-18 16:11:12,2018-10-18 16:11:46,33.106s,FAILED
