Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Firefox 47.0,,2018-10-18 13:33:40,2018-10-18 13:34:32,52.108s,ERROR
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Firefox 47.0,,2018-10-18 13:33:41,2018-10-18 13:33:59,18.365s,PASSED
openBrowser,Firefox 47.0,,2018-10-18 13:33:41,2018-10-18 13:33:53,12.077s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-18 13:33:54,2018-10-18 13:33:57,3.971s,PASSED
setText,Firefox 47.0,,2018-10-18 13:33:57,2018-10-18 13:33:58,0.559s,PASSED
setText,Firefox 47.0,,2018-10-18 13:33:58,2018-10-18 13:33:59,0.677s,PASSED
click,Firefox 47.0,,2018-10-18 13:33:59,2018-10-18 13:33:59,0.320s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Firefox 47.0,,2018-10-18 13:33:59,2018-10-18 13:34:32,32.610s,ERROR
phpTravels.PhpKeys.navigateToCreateAdminPage,Firefox 47.0,,2018-10-18 13:33:59,2018-10-18 13:34:07,7.855s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Firefox 47.0,,2018-10-18 13:34:07,2018-10-18 13:34:31,24.176s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Firefox 47.0,,2018-10-18 13:34:31,2018-10-18 13:34:32,0.092s,ERROR
