Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
scenario1,Chrome 69.0.3497.100,,2018-10-31 13:38:30,2018-10-31 13:46:58,8m - 28.063s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-31 13:38:30,2018-10-31 13:38:54,23.722s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-31 13:38:31,2018-10-31 13:38:32,0.842s,PASSED
"Statement - userName = dbdata.getValue(5, 2)",Chrome 69.0.3497.100,,2018-10-31 13:38:32,2018-10-31 13:38:32,0.020s,PASSED
"Statement - password = dbdata.getValue(2, 2)",Chrome 69.0.3497.100,,2018-10-31 13:38:32,2018-10-31 13:38:32,0.005s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-31 13:38:32,2018-10-31 13:38:54,22.218s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-31 13:38:54,2018-10-31 13:40:56,2m - 1.553s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-31 13:38:55,2018-10-31 13:39:11,16.428s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-31 13:39:11,2018-10-31 13:40:00,48.682s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-31 13:40:00,2018-10-31 13:40:16,16.025s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-31 13:40:16,2018-10-31 13:40:32,16.045s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-31 13:40:32,2018-10-31 13:40:49,17.040s,PASSED
phpTravels.PhpKeys.saveAdmin,Chrome 69.0.3497.100,,2018-10-31 13:40:49,2018-10-31 13:40:56,6.797s,PASSED
,,,,,,
Test Cases/Common/LoginAsNewAdmin,Chrome 69.0.3497.100,,2018-10-31 13:40:56,2018-10-31 13:41:18,22.819s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(adminDetails),Chrome 69.0.3497.100,,2018-10-31 13:40:56,2018-10-31 13:40:56,0.048s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Chrome 69.0.3497.100,,2018-10-31 13:40:56,2018-10-31 13:40:56,0.001s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Chrome 69.0.3497.100,,2018-10-31 13:40:56,2018-10-31 13:40:56,0.002s,PASSED
phpTravels.commonUtils.loginToPHPTravels,Chrome 69.0.3497.100,,2018-10-31 13:40:56,2018-10-31 13:41:18,22.494s,PASSED
,,,,,,
Test Cases/CreateTour/CreateATour,Chrome 69.0.3497.100,,2018-10-31 13:41:18,2018-10-31 13:45:47,4m - 28.511s,FAILED
phpTravels.TourKeys.navigateToNewTour,Chrome 69.0.3497.100,,2018-10-31 13:41:19,2018-10-31 13:41:32,12.833s,PASSED
phpTravels.TourKeys.provideTourDetails,Chrome 69.0.3497.100,,2018-10-31 13:41:32,2018-10-31 13:43:27,1m - 55.348s,PASSED
phpTravels.TourKeys.provideTourInclusions,Chrome 69.0.3497.100,,2018-10-31 13:43:27,2018-10-31 13:44:50,1m - 23.119s,PASSED
phpTravels.TourKeys.provideTourExclusions,Chrome 69.0.3497.100,,2018-10-31 13:44:50,2018-10-31 13:45:11,20.434s,PASSED
phpTravels.TourKeys.SaveTour,Chrome 69.0.3497.100,,2018-10-31 13:45:11,2018-10-31 13:45:47,36.402s,FAILED
,,,,,,
Test Cases/CreateUser/CreateNewSupplier,Chrome 69.0.3497.100,,2018-10-31 13:45:47,2018-10-31 13:45:51,3.752s,FAILED
phpTravels.SupplierKeys.navigateToCreateSupplierPage,Chrome 69.0.3497.100,,2018-10-31 13:45:47,2018-10-31 13:45:51,3.485s,FAILED
,,,,,,
Test Cases/Common/DeleteAllTestData,Chrome 69.0.3497.100,,2018-10-31 13:45:51,2018-10-31 13:46:56,1m - 4.761s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-31 13:45:51,2018-10-31 13:46:13,22.046s,PASSED
phpTravels.commonUtils.deleteSupplierData,Chrome 69.0.3497.100,,2018-10-31 13:46:13,2018-10-31 13:46:56,42.436s,FAILED
