Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-22 15:07:23,2018-10-22 15:07:57,33.800s,FAILED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-22 15:07:25,2018-10-22 15:07:40,15.263s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-22 15:07:26,2018-10-22 15:07:31,5.448s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-22 15:07:31,2018-10-22 15:07:39,7.543s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-22 15:07:39,2018-10-22 15:07:39,0.618s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-22 15:07:39,2018-10-22 15:07:40,0.419s,PASSED
click,Chrome 69.0.3497.100,,2018-10-22 15:07:40,2018-10-22 15:07:40,0.274s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-22 15:07:40,2018-10-22 15:07:56,16.564s,FAILED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-22 15:07:40,2018-10-22 15:07:50,9.926s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-22 15:07:50,2018-10-22 15:07:54,4.061s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-22 15:07:54,2018-10-22 15:07:55,0.720s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-22 15:07:55,2018-10-22 15:07:56,1.175s,FAILED
