Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-22 15:29:34,2018-10-22 15:30:05,31.416s,PASSED
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-22 15:29:34,2018-10-22 15:29:48,13.410s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-22 15:29:35,2018-10-22 15:29:40,4.851s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-22 15:29:40,2018-10-22 15:29:46,5.996s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-22 15:29:46,2018-10-22 15:29:47,0.683s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-22 15:29:47,2018-10-22 15:29:47,0.481s,PASSED
click,Chrome 69.0.3497.100,,2018-10-22 15:29:47,2018-10-22 15:29:48,0.319s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-22 15:29:48,2018-10-22 15:30:04,16.503s,PASSED
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-22 15:29:48,2018-10-22 15:29:56,7.773s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-22 15:29:56,2018-10-22 15:30:00,3.770s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-22 15:30:00,2018-10-22 15:30:01,0.760s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForEdit,Chrome 69.0.3497.100,,2018-10-22 15:30:01,2018-10-22 15:30:02,1.017s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForRemove,Chrome 69.0.3497.100,,2018-10-22 15:30:02,2018-10-22 15:30:02,0.786s,PASSED
phpTravels.PhpKeys.saveAdmin,Chrome 69.0.3497.100,,2018-10-22 15:30:02,2018-10-22 15:30:04,1.816s,PASSED
