Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-23 12:30:22,2018-10-23 12:31:43,1m - 20.372s,ERROR
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-23 12:30:23,2018-10-23 12:30:44,21.180s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-23 12:30:24,2018-10-23 12:30:30,6.086s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-23 12:30:30,2018-10-23 12:30:33,2.966s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 12:30:33,2018-10-23 12:30:38,4.865s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 12:30:38,2018-10-23 12:30:42,4.241s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 12:30:42,2018-10-23 12:30:44,2.214s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-23 12:30:44,2018-10-23 12:31:41,56.573s,ERROR
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-23 12:30:45,2018-10-23 12:30:59,13.908s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-23 12:30:59,2018-10-23 12:31:41,42.230s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-23 12:31:41,2018-10-23 12:31:41,0.070s,ERROR
