Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateNewAdminAndLogin,Chrome 69.0.3497.100,,2018-10-22 15:42:33,2018-10-22 15:42:59,25.390s,ERROR
,,,,,,
Test Cases/Common/LoginAsSuperAdmin,Chrome 69.0.3497.100,,2018-10-22 15:42:34,2018-10-22 15:42:45,11.129s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-22 15:42:35,2018-10-22 15:42:40,4.876s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-22 15:42:40,2018-10-22 15:42:43,3.034s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-22 15:42:43,2018-10-22 15:42:44,1.740s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-22 15:42:44,2018-10-22 15:42:45,0.475s,PASSED
click,Chrome 69.0.3497.100,,2018-10-22 15:42:45,2018-10-22 15:42:45,0.325s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewAdmin,Chrome 69.0.3497.100,,2018-10-22 15:42:45,2018-10-22 15:42:58,12.596s,ERROR
phpTravels.PhpKeys.navigateToCreateAdminPage,Chrome 69.0.3497.100,,2018-10-22 15:42:46,2018-10-22 15:42:54,8.301s,PASSED
phpTravels.PhpKeys.provideAdminDetails,Chrome 69.0.3497.100,,2018-10-22 15:42:54,2018-10-22 15:42:58,3.954s,PASSED
phpTravels.PhpKeys.provideAccessDetailsForAdd,Chrome 69.0.3497.100,,2018-10-22 15:42:58,2018-10-22 15:42:58,0.030s,ERROR
